"AGEYRS","SEX","COMM","ROUND","PROP_UNSUPPRESSED_EMPIRICAL","PROP_ART_COVERAGE_EMPIRICAL","SUPPRESSION_RATE_EMPIRICAL","PROP_ART_COVERAGE_CL","PROP_ART_COVERAGE_CU","PROP_ART_COVERAGE_M","PROP_DIAGNOSED_CL","PROP_DIAGNOSED_CU","PROP_DIAGNOSED_M","PROP_SUPPRESSED_CL","PROP_SUPPRESSED_CU","PROP_SUPPRESSED_M","PROP_UNSUPPRESSED_CL","PROP_UNSUPPRESSED_CU","PROP_UNSUPPRESSED_M","SUPPRESSION_RATE_CL","SUPPRESSION_RATE_CU","SUPPRESSION_RATE_M"
36,"F","inland","R011",NA,0.2352941,NA,0.178784801167196,0.316191934051744,0.237837084286416,1,1,1,0.424386286851155,0.512769446006604,0.462369957915771,0.487230553993396,0.575613713148845,0.537630042084229,1.62170313753315,2.3737268891235,1.94406166492901
36,"F","inland","R012",NA,0.5,NA,0.227912239664885,0.347171254758751,0.283958276746429,1,1,1,0.455986089019279,0.532695996943924,0.492036079375837,0.467304003056076,0.544013910980721,0.507963920624163,1.5343897171368,2.00070908760126,1.73277597402369
36,"F","inland","R013",NA,0.52,NA,0.32162814136086,0.443488207103408,0.380339241623688,1,1,1,0.516266128935046,0.594649087367535,0.554030344007352,0.405350912632465,0.483733871064954,0.445969655992648,1.34084532832002,1.60516466859982,1.45667415658234
36,"F","inland","R014",NA,0.3333333,NA,0.339387664794785,0.44257848050577,0.389488083532924,1,1,1,0.527689428098885,0.594063932077711,0.559915071630855,0.405936067922289,0.472310571901115,0.440084928369145,1.34227930974655,1.55482798118014,1.43756663023293
36,"F","inland","R015",0.2,0.5,0.9565217,0.507688152470625,0.76374840169207,0.62448337203604,1,1,1,0.487525933596081,0.720714613948863,0.594980475740387,0.279285386051137,0.512474066403919,0.405019524259613,0.893451621704625,1,0.954306899725531
36,"F","inland","R016",0.2413793,0.7931034,0.9565217,0.746251507919945,0.810359161139066,0.776546661117446,1,1,1,0.705049254614777,0.776968684980214,0.74066526503815,0.223031315019786,0.294950745385223,0.25933473496185,0.893451621704625,1,0.954306899725531
36,"F","inland","R017",0.1358025,0.9259259,0.9333333,0.844041542035881,0.898221633531667,0.872255797586829,1,1,1,0.7781339311069,0.854779536224616,0.823441893940729,0.145220463775384,0.2218660688931,0.176558106059271,0.88699682465844,0.993253719987981,0.943502913443478
36,"F","inland","R018",0.2368421,0.8421053,0.90625,0.89720233406822,0.946563725980146,0.925335162157305,1,1,1,0.855191894709036,0.913458598805909,0.886740678239483,0.086541401194091,0.144808105290964,0.113259321760517,0.918703944724575,1,0.959009125691708
37,"F","inland","R010",NA,0.25,NA,0.189887489445868,0.334207622105488,0.250869367214498,1,1,1,0.440208773363999,0.531635649505349,0.47884082339661,0.468364350494651,0.559791226636001,0.52115917660339,1.59073466554128,2.31826107463029,1.9087257599961
37,"F","fishing","R015",0.5714286,0.4857143,0.9166667,0.465304755392749,0.61141175694084,0.529938641139873,1,1,1,0.4487430257532,0.553423160585991,0.5003926131401,0.446576839414009,0.5512569742468,0.4996073868599,0.852459476011339,1,0.946231447612323
37,"F","fishing","R016",0.3529412,0.7058824,0.9166667,0.684973472475253,0.769022715935901,0.72571167821358,1,1,1,0.627515743734489,0.733768242425836,0.685534359914515,0.266231757574164,0.372484256265511,0.314465640085485,0.852459476011339,1,0.946231447612323
37,"F","fishing","R017",0.2424242,0.9090909,0.8333333,0.843141347127318,0.905367107804633,0.874892391961664,1,1,1,0.783851345231038,0.861004693760794,0.824703180582302,0.138995306239206,0.216148654768962,0.175296819417698,0.885728573992989,0.998398814301266,0.942336174004388
37,"F","fishing","R018",0.0961538,0.9807692,0.9215686,0.933482916932888,0.971554944038201,0.954622903343784,1,1,1,0.875112506703306,0.930551814345925,0.90507111790124,0.0694481856540752,0.124887493296694,0.0949288820987597,0.912489495287661,0.982326953972027,0.94822312653718
37,"F","inland","R011",NA,0.25,NA,0.189887489445868,0.334207622105488,0.250869367214498,1,1,1,0.440208773363999,0.531635649505349,0.47884082339661,0.468364350494651,0.559791226636001,0.52115917660339,1.59073466554128,2.31826107463029,1.9087257599961
37,"F","inland","R012",NA,0.2941176,NA,0.243152603238727,0.367941575964834,0.301930350875868,1,1,1,0.47395224956271,0.553006126128527,0.511187982055851,0.446993873871473,0.52604775043729,0.488812017944149,1.50297265321664,1.94919672391342,1.6930659028299
37,"F","inland","R013",NA,0.4193548,NA,0.338414836603411,0.466167707808044,0.400313961082493,1,1,1,0.534300921991683,0.615232429724392,0.573514048273615,0.384767570275608,0.465699078008318,0.426485951726385,1.31976631201116,1.57883421238545,1.4326606217892
37,"F","inland","R014",NA,0.372093,NA,0.360009789655677,0.468180938496254,0.413326095347546,1,1,1,0.547981335539003,0.616507812371172,0.581757241831311,0.383492187628828,0.452018664460997,0.418242758168689,1.31681533406032,1.5221289845106,1.40750184510424
37,"F","inland","R015",0.125,0.62,0.9411765,0.530918711854407,0.784493201451924,0.650424610906237,1,1,1,0.51073984262106,0.740527859798988,0.621669155043845,0.259472140201012,0.48926015737894,0.378330844956155,0.896677728089094,1,0.956641545799895
37,"F","inland","R016",0.1351351,0.9189189,0.9411765,0.757635411432802,0.821452055498711,0.787977849902205,1,1,1,0.717885699390172,0.789742900252673,0.75333294380824,0.210257099747327,0.282114300609828,0.24666705619176,0.896677728089094,1,0.956641545799895
37,"F","inland","R017",0.25,0.8125,0.9230769,0.85721628839129,0.909418283217923,0.883662836835955,1,1,1,0.806000312808429,0.871937857937751,0.841473413514704,0.128062142062249,0.193999687191571,0.158526586485296,0.904817933869913,0.999315075702994,0.952365275629798
37,"F","inland","R018",0.0169492,0.9830508,1,0.909788369348384,0.953998783597326,0.934076465178178,1,1,1,0.871567605889865,0.925151250280442,0.899412955528769,0.0748487497195581,0.128432394110135,0.100587044471231,0.927521519515216,1,0.963328332342219
38,"F","inland","R010",NA,0.4285714,NA,0.196746558324964,0.343818157290069,0.259969194181933,1,1,1,0.453168326849795,0.544908642595205,0.492605339954898,0.455091357404795,0.546831673150205,0.507394660045102,1.58487456868102,2.30331008322541,1.89486043344263
38,"F","fishing","R015",0.44,0.56,0.8666667,0.478947183665348,0.634963818710255,0.547139002667878,1,1,1,0.461699838101511,0.572585666931565,0.51665579520989,0.427414333068435,0.53830016189849,0.48334420479011,0.847746170660323,1,0.946970181212103
38,"F","fishing","R016",0.5357143,0.5357143,0.8666667,0.692567021262304,0.779083963892282,0.735380738574638,1,1,1,0.631469424556352,0.7443230990871,0.694789382271036,0.2556769009129,0.368530575443648,0.305210617728964,0.847746170660323,1,0.946970181212103
38,"F","fishing","R017",0.0810811,0.9189189,1,0.848408993806237,0.911454681461685,0.880894696905312,1,1,1,0.792088376432068,0.871810760669086,0.834009375805839,0.128189239330914,0.207911623567932,0.165990624194161,0.890019223620775,1,0.946717339987101
38,"F","fishing","R018",0.1935484,0.9032258,0.8928571,0.937093470059123,0.974170665774858,0.957925067025037,1,1,1,0.88277097048537,0.937344011351215,0.912026901901818,0.0626559886487847,0.11722902951463,0.0879730980981817,0.917724006270581,0.985909459584565,0.952448867472006
38,"F","inland","R011",NA,0.4285714,NA,0.196746558324964,0.343818157290069,0.259969194181933,1,1,1,0.453168326849795,0.544908642595205,0.492605339954898,0.455091357404795,0.546831673150205,0.507394660045102,1.58487456868102,2.30331008322541,1.89486043344263
38,"F","inland","R012",NA,0.3478261,NA,0.255181444778684,0.385321258728842,0.316495386013347,1,1,1,0.489618837835831,0.570797445444966,0.527865245490637,0.429202554555033,0.510381162164169,0.472134754509363,1.4813546709849,1.91870863166032,1.66784499504156
38,"F","inland","R013",NA,0.4,NA,0.348904882897391,0.479966841928925,0.413335293659814,1,1,1,0.54808164007813,0.629835463306894,0.588272038962374,0.370164536693106,0.45191835992187,0.411727961037626,1.3122478806188,1.57086263041767,1.42323205394615
38,"F","inland","R014",NA,0.4074074,NA,0.377711775664593,0.491845374407837,0.434440461375114,1,1,1,0.566050802422889,0.637245053791227,0.601437019581921,0.362754946208773,0.433949197577112,0.398562980418079,1.29562071120978,1.49863162687293,1.38439457912789
38,"F","inland","R015",0.5,0.5,0.9565217,0.546419294805505,0.79834323864215,0.669197407254627,1,1,1,0.527327510816798,0.754672484189274,0.641434255764372,0.245327515810726,0.472672489183202,0.358565744235628,0.899364201689193,1,0.958936612178853
38,"F","inland","R016",0.2413793,0.7931034,0.9565217,0.76741247004381,0.832007783375802,0.797927936364303,1,1,1,0.729021573469238,0.801580659138394,0.764649237696355,0.198419340861606,0.270978426530762,0.235350762303645,0.899364201689193,1,0.958936612178853
38,"F","inland","R017",0.0923077,0.9384615,0.9672131,0.868497094391035,0.919288581834957,0.893907002480029,1,1,1,0.827273711118076,0.891660905056834,0.858173171587528,0.108339094943166,0.172726288881924,0.141826828412472,0.916142866124799,1,0.960695483678144
38,"F","inland","R018",0.046875,0.953125,1,0.919815678593135,0.96078533919527,0.941621442388116,1,1,1,0.88416222281831,0.936192427671079,0.910080393213519,0.0638075723289205,0.11583777718169,0.0899196067864811,0.933499621358422,1,0.966847012509508
39,"F","inland","R010",NA,0.25,NA,0.20005135449517,0.346720480663435,0.264986365966061,1,1,1,0.463811997977954,0.553875555837975,0.503685953155408,0.446124444162025,0.536188002022046,0.496314046844592,1.59746997598384,2.31846470255031,1.90079950461902
39,"F","fishing","R015",0.5357143,0.4642857,0.9473684,0.490434295899163,0.657795953134192,0.563682466771067,1,1,1,0.47372108203705,0.591239930727356,0.532881194751822,0.408760069272644,0.52627891796295,0.467118805248178,0.84325640560549,1,0.948417156853792
39,"F","fishing","R016",0.25,0.7916667,0.9473684,0.699545303281519,0.789136712458741,0.744239007833981,1,1,1,0.635944147632792,0.755414696965319,0.703528998726433,0.244585303034681,0.364055852367208,0.296471001273567,0.84325640560549,1,0.948417156853792
39,"F","fishing","R017",0.1142857,0.8857143,1,0.853184037726298,0.916842305946233,0.886269087009911,1,1,1,0.798547201478422,0.882433706701226,0.842238823733885,0.117566293298774,0.201452798521578,0.157761176266115,0.892183607165816,1,0.950662996413268
39,"F","fishing","R018",0.0344828,0.9655172,1,0.939471649606257,0.976608347300164,0.960555602649021,1,1,1,0.889034284530197,0.943726157695405,0.918457416074272,0.0562738423045953,0.110965715469803,0.0815425839257278,0.921987407424824,0.990376910493924,0.95635952447357
39,"F","inland","R011",NA,0.25,NA,0.20005135449517,0.346720480663435,0.264986365966061,1,1,1,0.463811997977954,0.553875555837975,0.503685953155408,0.446124444162025,0.536188002022046,0.496314046844592,1.59746997598384,2.31846470255031,1.90079950461902
39,"F","inland","R012",NA,0.2777778,NA,0.264178392098309,0.399108502823423,0.32798342137758,1,1,1,0.503189809194584,0.586044914095181,0.542369888168133,0.413955085904819,0.496810190805416,0.457630111831867,1.46838493874365,1.90473492418081,1.65365031570735
39,"F","inland","R013",NA,0.3636364,NA,0.352848346517138,0.487611689591933,0.419660025844112,1,1,1,0.557638429561244,0.640391129215991,0.59866477030515,0.359608870784009,0.442361570438756,0.40133522969485,1.31332193826061,1.58039122631864,1.42654704795122
39,"F","inland","R014",NA,0.4285714,NA,0.393704307546108,0.511176057480002,0.452448452148602,1,1,1,0.58272641710293,0.654861051183667,0.618798812190867,0.345138948816333,0.41727358289707,0.381201187809133,1.28108709845749,1.48011186599807,1.3676669889745
39,"F","inland","R015",0.4545455,0.5,0.9803922,0.554736758380795,0.806448292172861,0.681498382400883,1,1,1,0.537704772779665,0.763260040049831,0.654442434737061,0.236739959950169,0.462295227220335,0.345557565262939,0.902755968306922,1,0.961466737221104
39,"F","inland","R016",0.1666667,0.85,0.9803922,0.775971831616812,0.840844322794267,0.806503803736133,1,1,1,0.73895877645306,0.811764516899936,0.774638165112046,0.188235483100064,0.26104122354694,0.225361834887954,0.902755968306922,1,0.961466737221104
39,"F","inland","R017",0.0697674,0.9534884,0.9756098,0.878455878946449,0.928020024603717,0.902846130227995,1,1,1,0.842872411825761,0.909256706328667,0.87283991865343,0.0907432936713325,0.157127588174239,0.12716008134657,0.924653561408952,1,0.968377875984564
39,"F","inland","R018",0.06,0.96,0.9791667,0.927282864607925,0.966975007686526,0.947751305190831,1,1,1,0.893718279645841,0.945592834590972,0.918663546489924,0.0544071654090276,0.106281720354159,0.0813364535100757,0.937081779581351,1,0.969649560003462
40,"F","inland","R010",NA,0.1,NA,0.198461760211814,0.344612146426788,0.266077111062888,1,1,1,0.471433549873646,0.559757909593523,0.512296134816607,0.440242090406477,0.528566450126354,0.487703865183393,1.62431289873431,2.37543773979379,1.9253671765732
40,"F","fishing","R015",0.1875,0.8125,1,0.501378570911835,0.680834365663058,0.57902997684437,1,1,1,0.484487966770571,0.611212346801413,0.54871320510504,0.388787653198587,0.515512033229429,0.45128679489496,0.843314046464083,1,0.951208605953576
40,"F","fishing","R016",0.2727273,0.7272727,1,0.705685108456072,0.798654393830516,0.752395739125097,1,1,1,0.644153517177464,0.766570972768015,0.712325250162358,0.233429027231985,0.355846482822536,0.287674749837642,0.843314046464083,1,0.951208605953576
